Ice-Cream,7,15
Kurkure,9,500
Lays,3,200
Ice-Cream,9,90
Lays,3,90
Croissant,1,90
Ice-Cream,10,120
Frooty,4,15
Croissant,5,90
Frooty,6,100
Frooty,7,500
Peanuts,10,30
Feroro Rocher,8,30
Wafer Sticks,8,200
Thumbs Up,7,100
Kurkure,10,50
Ice-Cream,4,120
Thumbs Up,9,30
Thumbs Up,8,70
Feroro Rocher,9,30
Doritos,1,500
Wafer Sticks,4,30
Peanuts,6,50
Wafer Sticks,6,90
Frooty,1,15
Kurkure,2,70
Lays,10,90
Frooty,4,90
Lays,9,500
Ice-Cream,10,90
Frooty,9,60
Feroro Rocher,4,15
Frooty,4,70
Croissant,7,60
Peanuts,2,500
Doritos,4,500
Peanuts,10,200
Thumbs Up,4,200
Lays,5,60
Feroro Rocher,4,500
Wafer Sticks,3,500
Frooty,1,90
Feroro Rocher,7,200
Croissant,1,60
Kurkure,2,70
Peanuts,9,500
Thumbs Up,5,500
Lays,2,70
Peanuts,1,200
Doritos,2,60
Ice-Cream,9,500
Thumbs Up,1,200
Croissant,6,15
Feroro Rocher,7,60
Thumbs Up,1,500
Frooty,8,120
Doritos,9,200
Frooty,2,90
Croissant,8,500
Thumbs Up,7,500
Feroro Rocher,1,60
Ice-Cream,4,100
Ice-Cream,9,200
Feroro Rocher,9,500
Croissant,3,120
Feroro Rocher,6,50
Peanuts,3,500
Lays,9,15
Feroro Rocher,7,50
Wafer Sticks,4,50
Doritos,7,50
Croissant,4,30
Ice-Cream,10,15
Frooty,10,120
Frooty,7,15
Croissant,10,30
Thumbs Up,8,70
Frooty,2,500
Wafer Sticks,6,50
Lays,5,15
Frooty,1,50
Lays,8,500
Frooty,8,70
Ice-Cream,10,60
Croissant,2,70
Lays,5,500
Wafer Sticks,8,100
Doritos,4,60
Ice-Cream,3,100
Peanuts,7,120
Feroro Rocher,5,200
Wafer Sticks,9,90
Wafer Sticks,1,100
Ice-Cream,2,15
Croissant,2,50
Peanuts,7,100
Frooty,6,60
Lays,7,30
Peanuts,7,100
Croissant,4,50
Feroro Rocher,8,50
Ice-Cream,5,30
Peanuts,2,70
Thumbs Up,7,200
Ice-Cream,7,90
Doritos,5,70
Wafer Sticks,7,500
Ice-Cream,5,30
Frooty,2,30
Lays,3,120
Wafer Sticks,1,90
Croissant,8,120
Kurkure,3,50
Doritos,8,500
Lays,1,50
Ice-Cream,1,120
Peanuts,7,15
Lays,3,500
Peanuts,5,30
Croissant,1,30
Wafer Sticks,4,50
Thumbs Up,7,90
Thumbs Up,1,30
Ice-Cream,2,120
Wafer Sticks,9,200
Frooty,8,200
Kurkure,4,60
Feroro Rocher,5,60
Doritos,6,90
Feroro Rocher,9,120
Feroro Rocher,8,90
Feroro Rocher,9,90
Doritos,2,30
Frooty,6,90
Kurkure,8,30
Wafer Sticks,6,60
Feroro Rocher,5,50
Doritos,10,50
Wafer Sticks,3,50
Peanuts,10,120
Feroro Rocher,3,500
Peanuts,2,90
Peanuts,3,15
Frooty,8,90
Peanuts,1,60
Feroro Rocher,9,200
Doritos,7,90
Doritos,3,50
Kurkure,3,30
Thumbs Up,10,120
Frooty,6,200
Doritos,10,120
Wafer Sticks,5,500
Feroro Rocher,3,30
Doritos,3,15
Wafer Sticks,3,500
Wafer Sticks,5,100
Feroro Rocher,7,70
Frooty,3,70
Wafer Sticks,5,500
Frooty,7,70
Thumbs Up,6,120
Ice-Cream,2,500
Frooty,9,50
Kurkure,9,120
Wafer Sticks,4,100
Kurkure,7,200
Wafer Sticks,10,120
Lays,3,100
Wafer Sticks,1,120
Lays,10,60
Feroro Rocher,10,500
Feroro Rocher,7,100
Lays,7,15
Lays,8,120
Feroro Rocher,6,100
Thumbs Up,3,15
Doritos,2,15
Kurkure,5,200
Thumbs Up,1,70
Lays,10,500
Kurkure,10,100
Lays,9,60
Frooty,5,30
Thumbs Up,10,30
Ice-Cream,9,15
Peanuts,6,100
Lays,1,30
Ice-Cream,7,50
Thumbs Up,9,15
Wafer Sticks,1,60
Thumbs Up,9,60
Kurkure,6,200
Wafer Sticks,3,50
Thumbs Up,1,120
Ice-Cream,9,90
Frooty,1,60
Lays,8,50
Frooty,2,30
Wafer Sticks,10,60
Lays,3,500
Ice-Cream,4,100
Thumbs Up,7,50
Lays,4,200
Wafer Sticks,4,60
Lays,5,50
Frooty,9,90
Ice-Cream,4,120
Lays,3,500
Doritos,4,60
Peanuts,4,200
Thumbs Up,6,15
Kurkure,6,70
Wafer Sticks,10,15
Lays,4,200
Kurkure,5,120
Lays,6,70
Thumbs Up,2,90
Frooty,3,70
Kurkure,1,200
Frooty,10,70
Lays,4,500
Frooty,2,15
Lays,6,90
Frooty,1,120
Frooty,7,500
Peanuts,10,100
Feroro Rocher,10,100
Wafer Sticks,7,15
Wafer Sticks,6,90
Kurkure,10,200
Doritos,7,30
Ice-Cream,6,70
Peanuts,9,90
Peanuts,10,60
Frooty,7,120
Peanuts,1,60
Ice-Cream,7,200
Ice-Cream,7,60
Lays,6,30
Feroro Rocher,9,120
Feroro Rocher,6,30
Lays,2,90
Frooty,7,120
Croissant,6,15
Doritos,4,500
Thumbs Up,3,200
Wafer Sticks,7,60
Ice-Cream,8,90
Peanuts,3,90
Kurkure,1,120
Frooty,4,90
Frooty,3,200
Frooty,2,60
Thumbs Up,3,15
Ice-Cream,7,120
Croissant,6,90
Frooty,10,60
Thumbs Up,10,100
Lays,3,120
Peanuts,2,60
Peanuts,6,120
Peanuts,5,90
Kurkure,8,60
Croissant,9,70
Peanuts,5,120
Lays,2,60
Croissant,10,500
Feroro Rocher,4,200
Doritos,2,100
Ice-Cream,9,30
Doritos,6,100
Croissant,8,50
Croissant,6,50
Frooty,10,100
Doritos,4,50
Doritos,7,70
Wafer Sticks,8,200
Croissant,6,500
Kurkure,2,200
Lays,2,90
Croissant,8,60
Ice-Cream,2,200
Wafer Sticks,10,30
Croissant,2,30
Doritos,3,90
Doritos,6,70
Doritos,8,90
Peanuts,1,30
Feroro Rocher,9,120
Peanuts,10,15
Wafer Sticks,6,500
Lays,6,15
Doritos,5,100
Feroro Rocher,5,70
Wafer Sticks,9,100
Ice-Cream,4,200
Thumbs Up,5,120
Ice-Cream,6,15
Doritos,5,30
Ice-Cream,8,30
Frooty,3,15
Kurkure,3,90
Ice-Cream,8,15
Ice-Cream,8,500
Lays,9,15
Kurkure,6,60
Kurkure,9,500
Ice-Cream,10,90
Peanuts,1,70
Wafer Sticks,7,100
Kurkure,7,15
Feroro Rocher,5,70
Kurkure,8,70
Kurkure,3,60
Kurkure,5,200
Lays,7,30
Frooty,2,100
Thumbs Up,7,60
Lays,9,50
Ice-Cream,7,30
Wafer Sticks,7,60
Ice-Cream,8,50
Doritos,9,500
Peanuts,5,15
Frooty,10,50
Frooty,7,30
Feroro Rocher,7,15
Lays,2,60
Thumbs Up,2,200
Feroro Rocher,1,60
Croissant,4,50
Croissant,9,200
Wafer Sticks,10,30
Ice-Cream,2,70
Wafer Sticks,4,200
Kurkure,9,100
Peanuts,2,200
Ice-Cream,8,60
Feroro Rocher,5,15
Lays,2,15
Wafer Sticks,7,100
Feroro Rocher,10,15
Croissant,9,60
Frooty,2,70
Feroro Rocher,9,90
Feroro Rocher,10,60
Thumbs Up,1,30
Doritos,1,200
Frooty,1,200
Peanuts,5,60
Kurkure,6,120
Feroro Rocher,6,60
Wafer Sticks,9,100
Kurkure,7,500
Lays,3,90
Thumbs Up,5,30
Peanuts,1,50
Doritos,4,15
Peanuts,10,90
Kurkure,6,15
Thumbs Up,5,100
Ice-Cream,9,30
Doritos,8,30
Doritos,9,120
Feroro Rocher,5,200
Ice-Cream,6,60
Lays,5,200
Lays,3,500
Doritos,10,100
Kurkure,8,90
Feroro Rocher,6,50
Lays,6,500
Kurkure,9,60
Doritos,4,500
Doritos,10,50
Doritos,9,120
Doritos,10,90
Ice-Cream,7,15
Wafer Sticks,8,60
Croissant,5,70
Kurkure,3,90
Ice-Cream,3,500
Feroro Rocher,3,50
Wafer Sticks,1,70
Kurkure,10,200
Doritos,7,90
Doritos,2,120
Croissant,2,100
Peanuts,4,500
Lays,9,30
Lays,1,120
Wafer Sticks,5,90
Lays,9,120
Peanuts,6,70
Frooty,7,50
Kurkure,2,100
Ice-Cream,6,50
Feroro Rocher,7,90
Lays,6,100
Frooty,6,70
Thumbs Up,4,70
Peanuts,9,100
Wafer Sticks,1,500
Frooty,2,500
Lays,9,500
Doritos,9,15
Peanuts,4,70
Croissant,8,70
Thumbs Up,2,15
Thumbs Up,3,30
Frooty,10,15
Thumbs Up,4,90
Feroro Rocher,6,200
Ice-Cream,6,200
Peanuts,6,70
Frooty,3,50
Kurkure,2,15
Doritos,6,50
Feroro Rocher,9,500
Peanuts,5,100
Croissant,2,120
Feroro Rocher,10,15
Lays,8,30
Doritos,6,90
Croissant,9,60
Peanuts,10,15
Croissant,5,60
Peanuts,2,200
Ice-Cream,4,15
Frooty,9,500
Lays,2,200
Kurkure,3,90
Croissant,6,100
Frooty,9,70
Croissant,7,90
Croissant,9,100
Kurkure,10,200
Kurkure,2,15
Feroro Rocher,1,200
Wafer Sticks,10,200
Lays,2,120
Kurkure,1,200
Doritos,7,60
Lays,7,200
Thumbs Up,3,500
Feroro Rocher,1,15
Ice-Cream,6,15
Peanuts,4,200
Kurkure,4,100
Kurkure,3,30
Feroro Rocher,2,90
Feroro Rocher,6,60
Wafer Sticks,5,15
Thumbs Up,7,70
Ice-Cream,9,500
Peanuts,3,60
Wafer Sticks,4,60
Peanuts,2,50
Croissant,3,100
Croissant,7,90
Frooty,4,30
Lays,10,60
Peanuts,9,90
Wafer Sticks,9,90
Frooty,4,30
Peanuts,7,60
Doritos,10,200
Wafer Sticks,1,500
Frooty,9,200
Frooty,7,90
Ice-Cream,4,100
Doritos,1,120
Peanuts,5,70
Feroro Rocher,8,50
Feroro Rocher,6,15
Feroro Rocher,5,15
Croissant,2,70
Croissant,8,500
Lays,10,200
Thumbs Up,3,60
Frooty,2,30
Feroro Rocher,6,500
Croissant,6,100
Doritos,2,500
Doritos,8,15
Thumbs Up,3,120
Kurkure,3,120
Peanuts,4,500
Doritos,1,50
Ice-Cream,10,70
Doritos,3,60
Frooty,1,90
Lays,3,30
Peanuts,6,100
Peanuts,6,15
Lays,5,60
Croissant,4,90
Peanuts,5,120
Ice-Cream,6,70
Doritos,5,50
Thumbs Up,10,60
Wafer Sticks,3,500
Ice-Cream,1,50
Feroro Rocher,8,90
Croissant,10,50
Frooty,5,70
Frooty,10,200
Thumbs Up,2,15
Ice-Cream,5,60
Thumbs Up,10,100
Kurkure,9,50
Lays,3,120
Lays,7,60
Feroro Rocher,4,90
Kurkure,9,100
Feroro Rocher,4,90
Lays,5,500
Kurkure,10,50
Kurkure,6,200
Wafer Sticks,1,60
Ice-Cream,4,30
Wafer Sticks,3,50
Doritos,7,200
Peanuts,5,15
Frooty,5,100
Lays,6,70
Peanuts,4,15
Wafer Sticks,1,60
Wafer Sticks,5,90
Thumbs Up,1,120
Croissant,3,50
Thumbs Up,1,120
Feroro Rocher,10,60
Ice-Cream,5,500
Thumbs Up,10,60
Thumbs Up,3,50
Lays,1,200
Ice-Cream,10,100
Ice-Cream,6,200
Croissant,7,50
Lays,7,15
Wafer Sticks,7,90
Peanuts,10,60
Ice-Cream,10,60
Wafer Sticks,8,15
Lays,9,100
Doritos,1,70
Feroro Rocher,10,120
Thumbs Up,2,60
Kurkure,8,70
Thumbs Up,2,120
Peanuts,9,120
Kurkure,2,30
Thumbs Up,8,100
Kurkure,7,60
Feroro Rocher,9,70
Thumbs Up,7,50
Croissant,7,15
Peanuts,6,120
Ice-Cream,1,15
Ice-Cream,5,60
Kurkure,6,70
Kurkure,6,60
Frooty,6,15
Feroro Rocher,6,120
Thumbs Up,6,90
Lays,6,50
Ice-Cream,10,120
Wafer Sticks,7,30
Peanuts,9,15
Wafer Sticks,2,60
Kurkure,2,200
Thumbs Up,4,50
Doritos,4,200
Frooty,3,100
Croissant,1,60
Feroro Rocher,6,500
Thumbs Up,3,90
Wafer Sticks,1,15
Doritos,8,120
Lays,7,60
Feroro Rocher,6,70
Frooty,1,50
Croissant,6,60
Kurkure,6,70
Kurkure,4,500
Thumbs Up,10,200
Ice-Cream,10,200
Doritos,10,30
Frooty,1,500
Peanuts,8,30
Doritos,1,70
Lays,4,15
Ice-Cream,10,15
Ice-Cream,7,60
Peanuts,2,60
Kurkure,8,100
Ice-Cream,2,60
Kurkure,3,120
Feroro Rocher,10,30
Kurkure,5,15
Lays,7,120
Feroro Rocher,8,200
Kurkure,3,100
Ice-Cream,9,60
Feroro Rocher,5,100
Kurkure,1,60
Feroro Rocher,9,100
Thumbs Up,3,60
Peanuts,4,30
Lays,2,70
Wafer Sticks,5,90
Kurkure,1,30
Doritos,6,120
Wafer Sticks,10,90
Croissant,5,50
Ice-Cream,4,60
Lays,6,60
Feroro Rocher,3,120
Feroro Rocher,10,120
Kurkure,5,100
Wafer Sticks,5,15
Wafer Sticks,10,50
Kurkure,6,200
Lays,2,15
Peanuts,1,120
Lays,10,200
Lays,1,60
Wafer Sticks,2,70
Lays,2,100
Feroro Rocher,1,60
Croissant,8,120
Feroro Rocher,7,500
Croissant,8,15
Kurkure,3,200
Frooty,3,15
Feroro Rocher,7,50
Thumbs Up,8,200
Ice-Cream,6,100
Croissant,1,30
Lays,4,100
Feroro Rocher,8,90
Thumbs Up,6,100
Frooty,3,50
Wafer Sticks,6,60
Lays,2,120
Frooty,6,60
Thumbs Up,6,90
Ice-Cream,4,200
Croissant,6,200
Lays,8,15
Lays,9,90
Thumbs Up,6,120
Frooty,8,15
Croissant,3,120
Doritos,9,120
Ice-Cream,3,15
Kurkure,10,50
Thumbs Up,4,30
Croissant,6,60
Peanuts,4,15
Ice-Cream,8,200
Peanuts,6,15
Thumbs Up,6,100
Croissant,7,15
Lays,3,70
Wafer Sticks,7,15
Frooty,9,500
Thumbs Up,10,100
Croissant,3,70
Doritos,10,60
Lays,9,200
Kurkure,6,100
Thumbs Up,1,500
Croissant,7,50
Ice-Cream,1,120
Kurkure,8,50
Thumbs Up,6,500
Kurkure,5,500
Kurkure,9,30
Lays,8,200
Lays,3,90
Thumbs Up,3,70
Lays,7,15
Croissant,2,90
Doritos,3,500
Thumbs Up,10,15
Peanuts,1,500
Frooty,5,60
Feroro Rocher,6,50
Ice-Cream,3,30
Feroro Rocher,5,15
Lays,2,15
Peanuts,5,30
Ice-Cream,2,70
Ice-Cream,7,500
Thumbs Up,6,50
Frooty,3,50
Thumbs Up,4,100
Doritos,6,500
Frooty,5,60
Frooty,5,120
Croissant,2,100
Lays,6,60
Lays,9,200
Kurkure,10,90
Croissant,5,90
Wafer Sticks,4,30
Frooty,1,60
Feroro Rocher,4,500
Wafer Sticks,8,100
Croissant,2,500
Frooty,8,90
Wafer Sticks,3,70
Thumbs Up,10,200
Peanuts,5,200
Peanuts,10,70
Frooty,10,100
Wafer Sticks,10,90
Ice-Cream,10,120
Feroro Rocher,3,100
Kurkure,9,100
Croissant,8,70
Doritos,7,15
Peanuts,7,15
Peanuts,2,30
Croissant,9,30
Lays,9,500
Ice-Cream,3,60
Peanuts,9,50
Croissant,10,70
Wafer Sticks,9,50
Frooty,8,90
Peanuts,4,15
Doritos,8,500
Thumbs Up,1,60
Frooty,7,30
Doritos,1,30
Croissant,3,15
Frooty,5,100
Frooty,9,500
Ice-Cream,4,200
Thumbs Up,8,100
Lays,1,60
Thumbs Up,3,120
Kurkure,10,200
Feroro Rocher,6,100
Doritos,4,200
Doritos,9,60
Doritos,4,200
Peanuts,6,100
Frooty,10,120
Lays,5,60
Ice-Cream,4,30
Feroro Rocher,4,15
Kurkure,10,90
Feroro Rocher,2,120
Wafer Sticks,10,200
Croissant,8,60
Frooty,8,30
Feroro Rocher,10,500
Feroro Rocher,5,60
Croissant,10,60
Croissant,9,60
Croissant,8,500
Lays,10,70
Lays,6,70
Feroro Rocher,8,60
Doritos,5,500
Lays,2,60
Wafer Sticks,4,90
Ice-Cream,4,100
Kurkure,7,90
Lays,9,70
Doritos,5,15
Lays,9,200
Doritos,3,60
Feroro Rocher,2,100
Croissant,9,200
Thumbs Up,3,30
Kurkure,6,500
Kurkure,4,50
Croissant,4,60
Frooty,8,15
Peanuts,3,60
Ice-Cream,4,70
Frooty,1,100
Feroro Rocher,7,90
Doritos,4,100
Lays,7,60
Frooty,5,120
Peanuts,8,120
Lays,10,200
Wafer Sticks,4,120
Wafer Sticks,4,120
Ice-Cream,1,15
Peanuts,7,120
Doritos,9,500
Wafer Sticks,4,60
Feroro Rocher,8,120
Peanuts,1,200
Croissant,3,15
Ice-Cream,10,500
Kurkure,7,90
Wafer Sticks,6,70
Peanuts,5,70
Lays,8,200
Feroro Rocher,6,200
Croissant,9,100
Croissant,2,50
Kurkure,1,15
Ice-Cream,4,120
Ice-Cream,7,30
Frooty,4,60
Lays,4,70
Thumbs Up,1,90
Wafer Sticks,4,100
Lays,3,30
Doritos,5,70
Thumbs Up,4,500
Thumbs Up,4,120
Wafer Sticks,6,15
Lays,1,70
Frooty,1,100
Thumbs Up,9,50
Wafer Sticks,9,500
Ice-Cream,8,90
Peanuts,3,120
Thumbs Up,7,30
Lays,10,120
Ice-Cream,7,60
Ice-Cream,5,60
Feroro Rocher,4,50
Frooty,3,15
Peanuts,1,15
Wafer Sticks,1,90
Ice-Cream,9,15
Lays,6,90
Thumbs Up,2,30
Wafer Sticks,8,60
Croissant,6,90
Ice-Cream,3,60
Croissant,10,500
Croissant,10,120
Wafer Sticks,6,120
Frooty,9,70
Peanuts,9,60
Lays,2,15
Ice-Cream,2,60
Thumbs Up,7,60
Kurkure,10,30
Frooty,10,200
Ice-Cream,5,70
Croissant,7,50
Lays,1,15
Kurkure,1,15
Ice-Cream,10,100
Thumbs Up,8,90
Wafer Sticks,8,120
Croissant,3,70
Ice-Cream,1,15
Kurkure,4,200
Kurkure,3,120
Doritos,6,100
Croissant,8,500
Frooty,6,70
Doritos,6,70
Lays,4,120
Croissant,1,15
Ice-Cream,6,200
Croissant,7,200
Feroro Rocher,4,15
Frooty,6,200
Croissant,9,50
Ice-Cream,2,100
Feroro Rocher,4,15
Wafer Sticks,6,60
Wafer Sticks,7,50
Feroro Rocher,6,30
Wafer Sticks,1,70
Feroro Rocher,4,100
Wafer Sticks,6,50
Feroro Rocher,5,50
Feroro Rocher,7,50
Doritos,2,50
Kurkure,7,500
Croissant,8,200
Thumbs Up,1,50
Lays,9,500
Kurkure,7,60
Ice-Cream,9,30
Croissant,3,70
Peanuts,8,500
Doritos,9,15
Croissant,9,90
Kurkure,4,50
Kurkure,4,200
Doritos,9,100
Frooty,9,30
Feroro Rocher,8,200
Croissant,4,30
Thumbs Up,2,70
Wafer Sticks,2,90
Wafer Sticks,3,70
Kurkure,4,500
Doritos,4,50
Peanuts,2,500
Croissant,8,200
Ice-Cream,4,50
Croissant,5,15
Wafer Sticks,2,50
Kurkure,9,50
Lays,10,30
Ice-Cream,1,50
Peanuts,3,60
Ice-Cream,3,90
Feroro Rocher,2,120
Thumbs Up,7,15
Kurkure,1,200
Frooty,8,60
Croissant,2,60
Frooty,3,30
Wafer Sticks,10,500
Frooty,6,30
Kurkure,10,50
Croissant,6,100
Thumbs Up,8,200
Wafer Sticks,7,500
Frooty,9,100
Croissant,4,50
Lays,3,90
Doritos,9,500
Croissant,7,30
Wafer Sticks,2,70
Ice-Cream,2,70
Croissant,7,60
Wafer Sticks,2,15
Wafer Sticks,2,100
Kurkure,3,60
Lays,1,30
Wafer Sticks,2,60
Frooty,7,15
Kurkure,6,70
Thumbs Up,6,60
Kurkure,3,70
Frooty,2,30
Ice-Cream,10,50
Lays,8,500
Lays,9,100
Croissant,4,50
Croissant,9,15
Doritos,1,90
Doritos,3,50
Peanuts,1,90
Kurkure,10,500
Thumbs Up,2,15
Feroro Rocher,6,30
Peanuts,6,100
Doritos,7,90
Frooty,9,200
Peanuts,2,120
Wafer Sticks,5,30
Thumbs Up,10,15
Thumbs Up,6,120
Croissant,9,15
Feroro Rocher,3,30
Croissant,10,70
Kurkure,4,70
Lays,10,60
Thumbs Up,7,70
Peanuts,9,90
Wafer Sticks,1,200
Thumbs Up,6,15
Kurkure,2,50
Croissant,9,15
Kurkure,7,15
Feroro Rocher,1,500
Thumbs Up,9,120
Feroro Rocher,6,30
Thumbs Up,2,500
Kurkure,7,60
Doritos,7,60
Doritos,5,70
Thumbs Up,1,120
Wafer Sticks,4,90
Croissant,2,30
Croissant,10,60
Lays,8,70
Ice-Cream,6,120
Croissant,8,500
Doritos,4,50
Wafer Sticks,5,30
Kurkure,6,500
Ice-Cream,4,30
Frooty,4,50
Kurkure,1,60
Lays,8,30
Feroro Rocher,3,200
Feroro Rocher,5,50
Croissant,9,70
Doritos,6,100
Lays,4,70
Kurkure,2,90
Peanuts,4,100
Doritos,2,90
Feroro Rocher,4,15
Doritos,2,50
Ice-Cream,10,50
Doritos,5,30
Ice-Cream,9,500
Lays,8,30
Croissant,3,30
Croissant,10,100
Feroro Rocher,9,70
Peanuts,1,90
Ice-Cream,1,60
Doritos,9,50
Feroro Rocher,5,60
Thumbs Up,9,200
Peanuts,4,120
Croissant,3,70
Kurkure,1,70
Peanuts,3,60
Ice-Cream,9,60
Peanuts,10,90
Ice-Cream,6,200
Croissant,9,100
Thumbs Up,3,100
Kurkure,2,60
Feroro Rocher,5,100
Kurkure,4,200
Doritos,5,70
Frooty,1,60
Lays,10,50
Croissant,6,120
Croissant,9,120
Thumbs Up,3,30
Ice-Cream,6,15
Kurkure,3,70
Peanuts,7,30
Wafer Sticks,6,90
Croissant,5,15
Thumbs Up,9,200
Peanuts,5,120
Kurkure,8,100
Frooty,6,120
Doritos,5,15
Lays,2,15
Doritos,9,15
Wafer Sticks,9,100
Ice-Cream,1,90
Thumbs Up,4,70
Lays,1,50
Kurkure,7,500
Frooty,4,500
Frooty,4,50
Croissant,7,200
Kurkure,10,30
Feroro Rocher,1,120
Lays,1,50
Lays,9,30
Wafer Sticks,6,500
Doritos,1,100
Thumbs Up,1,200
Ice-Cream,2,30
Peanuts,3,70
Feroro Rocher,8,70
Feroro Rocher,9,120
Peanuts,1,90
Frooty,6,200
Doritos,4,100
Lays,3,15
Ice-Cream,4,60
Lays,1,200
Ice-Cream,2,90
Doritos,10,500
Wafer Sticks,1,100
Ice-Cream,1,15
Wafer Sticks,5,50
Kurkure,8,50
Croissant,8,60
Frooty,5,120
Wafer Sticks,5,500
Croissant,9,90
Thumbs Up,3,500
Frooty,3,30
Croissant,3,120
Lays,10,100
Lays,6,60
Lays,1,100
Frooty,7,120
Peanuts,5,50
Kurkure,9,15
Frooty,8,90
Doritos,4,120
Wafer Sticks,9,30
Wafer Sticks,3,70
Kurkure,8,30
Kurkure,1,15
Frooty,3,30
Wafer Sticks,2,60
Ice-Cream,5,120
Lays,6,15
Frooty,8,500
Kurkure,9,200
Croissant,4,100
Ice-Cream,10,200
Lays,10,120
Feroro Rocher,7,500
Thumbs Up,9,500
Thumbs Up,8,30
Ice-Cream,8,50
Frooty,8,200
Wafer Sticks,2,500
Feroro Rocher,2,50
Kurkure,8,90
Feroro Rocher,3,100
Thumbs Up,5,200
Ice-Cream,2,100
Peanuts,1,100
Doritos,6,100
Ice-Cream,1,70
Feroro Rocher,6,200
Feroro Rocher,9,15
Feroro Rocher,4,70
Frooty,7,50
Croissant,5,200
Thumbs Up,7,200
Doritos,5,30
Feroro Rocher,9,70
Feroro Rocher,8,15
Kurkure,9,60
Wafer Sticks,10,60
Thumbs Up,7,30
Peanuts,2,50
Feroro Rocher,5,120
Peanuts,1,30
Thumbs Up,9,90
Lays,1,50
Doritos,8,15
Thumbs Up,9,100
Croissant,3,70
Thumbs Up,4,200
Ice-Cream,2,100
Lays,4,120
Thumbs Up,5,90
Wafer Sticks,10,500
Doritos,1,200
Feroro Rocher,1,60
Peanuts,3,500
Feroro Rocher,5,30
Ice-Cream,6,70
Thumbs Up,1,500
Kurkure,8,500
Peanuts,7,200
Kurkure,4,70
Ice-Cream,1,500
Thumbs Up,9,100
Feroro Rocher,5,50
Kurkure,1,500
Peanuts,8,90
Feroro Rocher,2,30
Ice-Cream,5,100
Croissant,8,500
Kurkure,6,200
Feroro Rocher,10,15
Feroro Rocher,6,15
Kurkure,9,70
Doritos,3,100
Kurkure,6,70
Wafer Sticks,8,90
Ice-Cream,7,50
Feroro Rocher,1,90
Ice-Cream,4,50
Thumbs Up,7,15
Feroro Rocher,9,30
Lays,1,30
Croissant,5,70
Croissant,3,60
Wafer Sticks,8,500
Kurkure,3,90
Wafer Sticks,6,200
Thumbs Up,8,120
Ice-Cream,8,120
Croissant,7,60
Wafer Sticks,2,90
Wafer Sticks,6,120
Thumbs Up,10,60
Frooty,1,120
Peanuts,10,120
Ice-Cream,2,90
Feroro Rocher,9,15
Kurkure,4,15
Wafer Sticks,4,500
Croissant,2,15
Croissant,4,30
Croissant,2,70
Kurkure,6,120
Feroro Rocher,3,30
Wafer Sticks,1,70
Ice-Cream,4,60
Wafer Sticks,4,50
Thumbs Up,5,90
Lays,4,15
Feroro Rocher,7,500
Feroro Rocher,6,500
Doritos,2,15
Doritos,2,30
Kurkure,8,60
Frooty,3,120
Ice-Cream,2,15
Kurkure,4,15
Peanuts,2,15
Feroro Rocher,5,15
Croissant,2,200
Frooty,1,100
Feroro Rocher,5,60
Frooty,1,60
Lays,5,100
Frooty,10,60
Peanuts,3,70
Doritos,9,60
Lays,8,500
Kurkure,9,100
Lays,6,120
Doritos,2,120
Frooty,3,90
Ice-Cream,2,100
Doritos,6,70
Feroro Rocher,10,200
Peanuts,10,50
Lays,7,90
Wafer Sticks,9,60
Kurkure,4,100
Ice-Cream,1,30
Doritos,6,90
Croissant,3,120
Ice-Cream,5,30
Thumbs Up,5,100
Peanuts,9,100
Thumbs Up,4,15
Wafer Sticks,4,30
Kurkure,9,100
Lays,9,90
Wafer Sticks,4,30
Thumbs Up,5,90
Croissant,7,15
Feroro Rocher,2,15
Feroro Rocher,5,120
Peanuts,5,30
Ice-Cream,10,90
Feroro Rocher,7,120
Feroro Rocher,3,15
Kurkure,4,100
Thumbs Up,9,60
Wafer Sticks,5,90
Ice-Cream,4,500
Croissant,9,60
Kurkure,5,120
Kurkure,5,200
Ice-Cream,2,50
Lays,3,120
Ice-Cream,4,120
Doritos,6,50
Lays,10,120
Frooty,2,200
Thumbs Up,7,30
Thumbs Up,10,120
Feroro Rocher,3,70
Peanuts,5,120
Frooty,6,60
Frooty,10,50
Thumbs Up,5,90
Wafer Sticks,2,70
Ice-Cream,3,50
Frooty,4,90
Doritos,10,60
Peanuts,3,70
Lays,7,200
Lays,6,200
Frooty,5,50
Frooty,3,70
Thumbs Up,2,30
Doritos,2,30
Peanuts,6,50
Peanuts,8,70
Doritos,9,15
Kurkure,1,50
Frooty,10,120
Peanuts,7,200
Wafer Sticks,2,120
Doritos,2,50
Doritos,3,30
Thumbs Up,3,50
Thumbs Up,7,120
Wafer Sticks,9,50
Lays,10,30
Feroro Rocher,8,500
Feroro Rocher,5,500
Kurkure,8,15
Frooty,8,15
Doritos,9,50
Feroro Rocher,9,120
Peanuts,9,70
Doritos,1,70
Croissant,4,90
Frooty,8,60
Peanuts,10,15
Peanuts,2,100
Frooty,7,60
Wafer Sticks,8,30
Kurkure,9,90
Kurkure,8,15
Feroro Rocher,4,70
Lays,2,30
Croissant,10,90
Wafer Sticks,2,100
Lays,2,100
Ice-Cream,3,120
Frooty,6,500
Feroro Rocher,2,50
Kurkure,9,120
Doritos,4,90
Lays,10,120
Thumbs Up,4,15
Wafer Sticks,1,500
Thumbs Up,3,70
Wafer Sticks,6,15
Frooty,8,500
Frooty,10,90
